"X","Y","Org_Result"
-83.748685,37.570512,"OIL"
-83.749837,37.572616,"OIL"
-83.025134,37.76393,"OIL"
-83.023204,37.764662,"OIL"
-83.025826,37.76566,"OIL"
-83.014553,37.898163,"OIL"
-87.488118,37.412015,"OIL"
-87.266493,37.15798,"OIL"
-85.967535,37.020699,"OIL"
-85.400852,36.665431,"OIL"
-85.399999,36.666701,"OIL"
-85.312873,36.772429,"OIL"
-82.993697,37.773625,"OIL"
-87.10172,37.558314,"OIL"
-87.663042,37.610455,"OIL"
-85.995581,37.021968,"OIL"
-85.399489,36.665568,"OIL"
-85.214059,36.948517,"OIL"
-83.608022,37.63278,"OIL"
-83.608183,37.631598,"OIL"
-83.609347,37.631002,"OIL"
-83.619035,37.62801,"OIL"
-86.931233,37.659576,"OIL"
-87.254012,37.106647,"OIL"
-85.276509,36.957636,"OIL"
-85.008876,37.167122,"OIL"
-86.375757,37.096924,"OIL"
-83.004143,37.764233,"OIL"
-83.028312,37.839993,"OIL"
-86.383845,36.781136,"OIL"
-86.384016,36.78229,"OIL"
-86.384904,36.781356,"OIL"
-86.386235,36.781713,"OIL"
-86.385382,36.782647,"OIL"
-86.384383,36.783374,"OIL"
-86.382198,36.781369,"OIL"
-86.382753,36.782235,"OIL"
-85.995273,37.029406,"OIL"
-85.398159,36.665637,"OIL"
-85.349352,36.747528,"OIL"
-86.538577,36.916573,"OIL"
-86.541057,36.914153,"OIL"
-86.53975,36.914499,"OIL"
-86.538543,36.914994,"OIL"
-86.538636,36.913928,"OIL"
-86.539565,36.913058,"OIL"
-86.539511,36.911986,"OIL"
-87.301055,37.013936,"OIL"
-87.293305,37.749075,"OIL"
-87.549314,37.408884,"OIL"
-83.74331,37.650711,"OIL"
-83.743169,37.649585,"OIL"
-87.505693,37.8842,"OIL"
-85.269527,36.724627,"OIL"
-85.269055,36.72887,"OIL"
-85.241632,36.792708,"OIL"
-85.241632,36.79382,"OIL"
-86.55809,36.909728,"OIL"
-86.555839,36.91094,"OIL"
-86.554615,36.911508,"OIL"
-86.553397,36.912035,"OIL"
-86.552367,36.912731,"OIL"
-86.555878,36.909879,"OIL"
-86.372751,37.061712,"OIL"
-86.143234,37.044713,"OIL"
-86.400224,37.119403,"OIL"
-83.844683,37.250117,"OIL"
-83.74354,37.651755,"OIL"
-83.743028,37.648456,"OIL"
-83.655227,37.690311,"OIL"
-86.261055,36.751511,"OIL"
-85.472384,36.772715,"OIL"
-86.218656,37.146155,"OIL"
-86.549158,36.914955,"OIL"
-86.5441,36.911283,"OIL"
-86.55732,36.911506,"OIL"
-86.556102,36.912033,"OIL"
-86.550016,36.915826,"OIL"
-86.551593,36.913906,"OIL"
-86.550383,36.91439,"OIL"
-86.550749,36.912989,"OIL"
-83.742834,37.646117,"OIL"
-83.742975,37.647243,"OIL"
-86.539565,36.915747,"OIL"
-86.538269,36.912668,"OIL"
-86.546306,36.912387,"OIL"
-86.543184,36.912211,"OIL"
-86.543683,36.913425,"OIL"
-86.542729,36.911162,"OIL"
-86.541829,36.912047,"OIL"
-86.54236,36.913104,"OIL"
-86.540988,36.912975,"OIL"
-86.563623,36.909965,"OIL"
-86.561182,36.91106,"OIL"
-86.55997,36.911547,"OIL"
-86.558747,36.912115,"OIL"
-86.557529,36.912642,"OIL"
-86.556317,36.913129,"OIL"
-86.560972,36.909924,"OIL"
-86.559755,36.910451,"OIL"
-86.55123,36.915304,"OIL"
-86.552444,36.914782,"OIL"
-87.141272,37.100206,"OIL"
-85.366478,37.039074,"OIL"
-84.682318,37.42677,"OIL"
-86.544169,36.916035,"OIL"
-86.540779,36.915211,"OIL"
-86.536358,36.912571,"OIL"
-86.537407,36.911778,"OIL"
-86.547571,36.916897,"OIL"
-86.546353,36.917427,"OIL"
-86.545135,36.917957,"OIL"
-86.543918,36.918487,"OIL"
-86.542707,36.918977,"OIL"
-86.542741,36.917867,"OIL"
-87.213237,37.117903,"OIL"
-86.222753,36.80877,"OIL"
-85.368201,36.663096,"OIL"
-86.545462,36.911473,"OIL"
-86.442621,37.056291,"OIL"
-82.989448,37.752427,"OIL"
-84.189361,36.783512,"OIL"
-83.601983,37.679849,"OIL"
-86.973748,37.657635,"OIL"
-87.146242,37.460698,"OIL"
-85.395024,36.625155,"OIL"
-85.4514,36.836991,"OIL"
-85.183653,36.87237,"OIL"
-85.182764,36.87679,"OIL"
-86.543184,36.915255,"OIL"
-86.54196,36.915826,"OIL"
-86.540752,36.916321,"OIL"
-86.542411,36.91437,"OIL"
-86.954123,37.890748,"OIL"
-86.954123,37.890748,"OIL"
-87.016322,37.521473,"OIL"
-86.986844,37.543375,"OIL"
-86.836781,37.506866,"OIL"
-86.842321,37.507108,"OIL"
-86.549213,36.913802,"OIL"
-86.549897,36.912116,"OIL"
-86.54421,36.914532,"OIL"
-86.545065,36.913494,"OIL"
-86.544548,36.912426,"OIL"
-86.554659,36.910409,"OIL"
-86.545201,36.916777,"OIL"
-86.543983,36.917307,"OIL"
-86.541735,36.917101,"OIL"
-86.540747,36.917927,"OIL"
-86.539762,36.917147,"OIL"
-86.538554,36.917642,"OIL"
-86.543186,36.920278,"OIL"
-86.516118,37.035833,"OIL"
-86.518952,37.036933,"OIL"
-86.460572,37.062109,"OIL"
-85.23504,36.769194,"OIL"
-86.345577,37.108185,"OIL"
-86.833126,37.508565,"OIL"
-86.831954,37.509338,"OIL"
-86.80181,37.513646,"OIL"
-83.011828,37.708703,"OIL"
-83.016384,37.704075,"OIL"
-83.014655,37.704076,"OIL"
-83.009903,37.707646,"OIL"
-87.119765,37.526377,"OIL"
-87.039709,37.56081,"OIL"
-87.032643,37.559252,"OIL"
-87.033931,37.558544,"OIL"
-87.037639,37.559986,"OIL"
-87.037818,37.559252,"OIL"
-85.531271,37.284295,"OIL"
-85.531958,37.284295,"OIL"
-85.532818,37.284226,"OIL"
-85.531271,37.299973,"OIL"
-85.574222,37.222572,"OIL"
-85.551511,37.215215,"OIL"
-85.549056,37.213783,"OIL"
-85.549142,37.208496,"OIL"
-85.546103,37.218648,"OIL"
-85.544763,37.217079,"OIL"
-85.543904,37.216804,"OIL"
-85.541231,37.215225,"OIL"
-86.80839,37.781617,"OIL"
-87.851351,37.859527,"OIL"
-87.855265,37.850824,"OIL"
-87.826198,37.861106,"OIL"
-87.784983,37.862398,"OIL"
-87.785377,37.860433,"OIL"
-87.787164,37.859432,"OIL"
-87.271425,37.798078,"OIL"
-87.247162,37.235573,"OIL"
-87.580578,37.719785,"OIL"
-87.236343,37.244248,"OIL"
-87.239781,37.241761,"OIL"
-87.24112,37.242777,"OIL"
-87.239314,37.242943,"OIL"
-87.245706,37.237092,"OIL"
-87.242443,37.23814,"OIL"
-87.244504,37.235668,"OIL"
-87.244847,37.23711,"OIL"
-87.238304,37.243972,"OIL"
-87.241924,37.245786,"OIL"
-87.241905,37.252171,"OIL"
-87.243674,37.251004,"OIL"
-87.298101,37.633883,"OIL"
-87.301381,37.634203,"OIL"
-87.582901,37.715637,"OIL"
-87.578666,37.721816,"OIL"
-87.582642,37.717216,"OIL"
-87.581442,37.714375,"OIL"
-87.576172,37.70206,"OIL"
-87.577813,37.70018,"OIL"
-87.583171,37.712041,"OIL"
-87.959062,37.70033,"OIL"
-87.893806,37.650648,"OIL"
-87.752985,37.633678,"OIL"
-87.746701,37.625714,"OIL"
-87.749532,37.623026,"OIL"
-87.742922,37.625644,"OIL"
-87.74015,37.623273,"OIL"
-87.749758,37.633526,"OIL"
-87.711467,37.620966,"OIL"
-87.740204,37.631109,"OIL"
-87.501068,37.452544,"OIL"
-82.99747,37.731092,"OIL"
-82.99369,37.731823,"OIL"
-87.744747,37.686629,"OIL"
-87.748445,37.68608,"OIL"
-87.746717,37.692036,"OIL"
-87.587479,37.683251,"OIL"
-87.379965,37.759022,"OIL"
-87.379356,37.762067,"OIL"
-87.37936,37.756224,"OIL"
-87.437677,37.625754,"OIL"
-87.438512,37.629489,"OIL"
-87.441276,37.626238,"OIL"
-87.436443,37.628984,"OIL"
-87.440586,37.623577,"OIL"
-87.365286,37.670968,"OIL"
-87.163559,37.624631,"OIL"
-87.313579,37.110461,"OIL"
-87.318038,37.113989,"OIL"
-87.316837,37.114512,"OIL"
-87.316838,37.111517,"OIL"
-87.312208,37.114306,"OIL"
-87.316495,37.112822,"OIL"
-87.313666,37.112341,"OIL"
-87.312618,37.119566,"OIL"
-87.311265,37.120718,"OIL"
-86.94456,37.559987,"OIL"
-86.939189,37.554443,"OIL"
-86.939017,37.552658,"OIL"
-86.934016,37.554168,"OIL"
-86.933678,37.552472,"OIL"
-86.933671,37.551971,"OIL"
-86.933937,37.551099,"OIL"
-86.931946,37.551353,"OIL"
-86.936007,37.550275,"OIL"
-86.934799,37.548009,"OIL"
-86.931084,37.55101,"OIL"
-86.934023,37.547597,"OIL"
-87.743384,37.680355,"OIL"
-87.592757,37.635162,"OIL"
-87.591455,37.629807,"OIL"
-87.58852,37.628022,"OIL"
-87.588081,37.627017,"OIL"
-87.59024,37.645414,"OIL"
-87.588521,37.642217,"OIL"
-87.589204,37.641092,"OIL"
-87.588608,37.639419,"OIL"
-87.588513,37.637865,"OIL"
-87.591449,37.638414,"OIL"
-87.593266,37.638277,"OIL"
-87.929356,37.761106,"OIL"
-87.928259,37.758351,"OIL"
-87.931976,37.757596,"OIL"
-87.9361,37.756591,"OIL"
-87.930739,37.764264,"OIL"
-87.930074,37.768633,"OIL"
-87.932063,37.770006,"OIL"
-87.941958,37.760076,"OIL"
-87.943861,37.763097,"OIL"
-87.945445,37.764239,"OIL"
-87.940165,37.759046,"OIL"
-87.939213,37.760213,"OIL"
-87.9363,37.763209,"OIL"
-87.941231,37.768633,"OIL"
-87.943541,37.769182,"OIL"
-87.839297,37.73045,"OIL"
-87.835235,37.717834,"OIL"
-87.833714,37.719056,"OIL"
-87.491447,37.621061,"OIL"
-87.494566,37.618221,"OIL"
-87.505006,37.624013,"OIL"
-87.506905,37.624082,"OIL"
-87.520379,37.633471,"OIL"
-87.520817,37.648602,"OIL"
-86.706893,37.641814,"OIL"
-86.697051,37.643187,"OIL"
-86.693252,37.643462,"OIL"
-86.694807,37.639428,"OIL"
-86.693266,37.643821,"OIL"
-86.695856,37.642036,"OIL"
-86.69741,37.641847,"OIL"
-87.224777,37.622755,"OIL"
-87.225563,37.623579,"OIL"
-87.226773,37.624631,"OIL"
-87.217875,37.624631,"OIL"
-87.238645,37.102803,"OIL"
-87.207558,37.626322,"OIL"
-87.413039,37.670237,"OIL"
-87.413626,37.669001,"OIL"
-87.617271,37.602609,"OIL"
-87.665666,37.61447,"OIL"
-87.664641,37.618357,"OIL"
-87.724975,37.685573,"OIL"
-87.768762,37.785984,"OIL"
-87.766859,37.780766,"OIL"
-87.74751,37.832208,"OIL"
-87.747008,37.829805,"OIL"
-87.750346,37.829132,"OIL"
-87.981633,37.666492,"OIL"
-87.979792,37.667216,"OIL"
-87.97343,37.666711,"OIL"
-87.977487,37.666711,"OIL"
-87.98507,37.666162,"OIL"
-87.123557,37.52119,"OIL"
-87.123477,37.522228,"OIL"
-87.125074,37.522261,"OIL"
-87.27887,37.775644,"OIL"
-87.295937,37.771999,"OIL"
-87.554753,37.630562,"OIL"
-87.558726,37.622434,"OIL"
-87.553452,37.613852,"OIL"
-83.733767,37.649192,"OIL"
-83.728758,37.654273,"OIL"
-83.728069,37.648437,"OIL"
-83.726428,37.64624,"OIL"
-87.737048,37.683883,"OIL"
-87.738498,37.686287,"OIL"
-87.738187,37.68777,"OIL"
-87.73627,37.677498,"OIL"
-87.732572,37.675412,"OIL"
-87.729187,37.673258,"OIL"
-87.381609,37.657185,"OIL"
-87.388688,37.648397,"OIL"
-87.381988,37.654109,"OIL"
-87.379534,37.654394,"OIL"
-87.809056,37.780038,"OIL"
-87.808384,37.785024,"OIL"
-87.810093,37.782098,"OIL"
-87.815858,37.773575,"OIL"
-87.815858,37.773575,"OIL"
-87.812883,37.778021,"OIL"
-87.814245,37.782098,"OIL"
-87.18835,37.802793,"OIL"
-87.185408,37.803754,"OIL"
-87.620903,37.598396,"OIL"
-87.616408,37.600824,"OIL"
-87.614432,37.603614,"OIL"
-87.236419,37.101099,"OIL"
-87.273165,37.78965,"OIL"
-87.842048,37.727841,"OIL"
-87.739466,37.681205,"OIL"
-87.740072,37.683526,"OIL"
-87.736891,37.682003,"OIL"
-87.741453,37.677704,"OIL"
-87.739568,37.679394,"OIL"
-87.733679,37.680038,"OIL"
-87.736616,37.679832,"OIL"
-87.734041,37.682003,"OIL"
-87.733349,37.677746,"OIL"
-87.729203,37.682607,"OIL"
-87.736961,37.670237,"OIL"
-87.72936,37.670127,"OIL"
-87.73221,37.669825,"OIL"
-87.735752,37.671885,"OIL"
-87.740432,37.674399,"OIL"
-87.733694,37.673026,"OIL"
-87.249827,37.069456,"OIL"
-87.256854,37.063783,"OIL"
-87.255962,37.069204,"OIL"
-87.253083,37.069369,"OIL"
-87.255001,37.065954,"OIL"
-87.600259,37.671198,"OIL"
-87.43731,37.676237,"OIL"
-87.440073,37.677091,"OIL"
-87.439469,37.677146,"OIL"
-87.445253,37.673988,"OIL"
-87.45228,37.673299,"OIL"
-87.445163,37.679077,"OIL"
-87.440243,37.675507,"OIL"
-87.628665,37.642134,"OIL"
-87.299314,37.067285,"OIL"
-87.297257,37.071516,"OIL"
-87.296914,37.07028,"OIL"
-83.701901,37.723822,"OIL"
-83.704667,37.725592,"OIL"
-83.710011,37.726674,"OIL"
-83.713987,37.726674,"OIL"
-83.712,37.72662,"OIL"
-83.711568,37.725264,"OIL"
-83.712431,37.723395,"OIL"
-83.706223,37.725919,"OIL"
-83.70726,37.727292,"OIL"
-87.316153,37.076742,"OIL"
-87.302055,37.077059,"OIL"
-87.303597,37.077334,"OIL"
-87.304284,37.074682,"OIL"
-87.303942,37.073121,"OIL"
-87.305827,37.072915,"OIL"
-87.307453,37.071104,"OIL"
-87.307626,37.069276,"OIL"
-87.299554,37.069139,"OIL"
-87.29623,37.075506,"OIL"
-87.29503,37.077566,"OIL"
-87.285388,37.075411,"OIL"
-87.628422,37.653819,"OIL"
-87.630225,37.652417,"OIL"
-87.629666,37.650043,"OIL"
-87.297085,37.072889,"OIL"
-87.475737,37.691204,"OIL"
-87.482297,37.691487,"OIL"
-87.46874,37.690886,"OIL"
-87.467703,37.691984,"OIL"
-87.464425,37.691204,"OIL"
-87.472092,37.69286,"OIL"
-87.475046,37.692629,"OIL"
-87.477804,37.691899,"OIL"
-87.457411,37.68034,"OIL"
-87.629707,37.640062,"OIL"
-87.631445,37.640791,"OIL"
-87.622323,37.649919,"OIL"
-87.626598,37.652197,"OIL"
-87.930565,37.784844,"OIL"
-87.923354,37.785162,"OIL"
-87.927451,37.788414,"OIL"
-87.919089,37.787796,"OIL"
-87.933533,37.788595,"OIL"
-87.915715,37.78608,"OIL"
-87.910265,37.785256,"OIL"
-87.914097,37.78475,"OIL"
-87.917904,37.785368,"OIL"
-87.920067,37.785162,"OIL"
-87.458824,37.681411,"OIL"
-87.887486,37.785668,"OIL"
-87.460262,37.828116,"OIL"
-87.628585,37.646224,"OIL"
-87.629794,37.647254,"OIL"
-87.625304,37.645881,"OIL"
-87.625833,37.644413,"OIL"
-87.624103,37.65018,"OIL"
-87.903662,37.855536,"OIL"
-87.908997,37.787453,"OIL"
-87.913898,37.790062,"OIL"
-87.918743,37.79286,"OIL"
-83.737393,37.660847,"OIL"
-83.73955,37.633677,"OIL"
-87.813662,37.724536,"OIL"
-87.815823,37.717945,"OIL"
-87.814527,37.720348,"OIL"
-87.812193,37.72076,"OIL"
-87.812971,37.71822,"OIL"
-87.811221,37.717216,"OIL"
-87.815218,37.715954,"OIL"
-87.8147,37.713757,"OIL"
-87.919029,37.795238,"OIL"
-87.456405,37.822434,"OIL"
-87.704862,37.795373,"OIL"
-87.885436,37.836947,"OIL"
-87.883359,37.836947,"OIL"
-87.673338,37.714305,"OIL"
-87.686461,37.739143,"OIL"
-87.72254,37.672434,"OIL"
-83.722888,37.713852,"OIL"
-83.722543,37.711449,"OIL"
-87.923006,37.782553,"OIL"
-87.922229,37.794414,"OIL"
-87.625402,37.641752,"OIL"
-87.119012,37.660948,"OIL"
-87.122949,37.655952,"OIL"
-87.126736,37.652019,"OIL"
-87.889388,37.780148,"OIL"
-87.119171,37.664676,"OIL"
-87.454101,37.493193,"OIL"
-87.31261,37.628848,"OIL"
-87.313559,37.627749,"OIL"
-87.315631,37.628459,"OIL"
-87.314077,37.63148,"OIL"
-87.305138,37.065199,"OIL"
-87.310413,37.065019,"OIL"
-87.304626,37.062959,"OIL"
-87.311526,37.061998,"OIL"
-87.306851,37.059843,"OIL"
-87.309468,37.067396,"OIL"
-83.738949,37.674441,"OIL"
-83.739812,37.673068,"OIL"
-85.56143,37.203914,"OIL"
-86.823228,37.638826,"OIL"
-86.8253,37.640611,"OIL"
-86.814067,37.63105,"OIL"
-86.720452,37.654584,"OIL"
-86.723215,37.654996,"OIL"
-86.722021,37.657003,"OIL"
-86.720812,37.657072,"OIL"
-86.706901,37.739566,"OIL"
-87.905117,37.862811,"OIL"
-87.905914,37.854712,"OIL"
-87.902103,37.85979,"OIL"
-87.915975,37.762067,"OIL"
-87.790453,37.836534,"OIL"
-87.907992,37.864019,"OIL"
-87.812922,37.627709,"OIL"
-87.791222,37.633129,"OIL"
-87.784821,37.633184,"OIL"
-87.778509,37.635852,"OIL"
-87.801158,37.633075,"OIL"
-87.791091,37.625026,"OIL"
-87.452247,37.632417,"OIL"
-87.7785,37.630601,"OIL"
-87.791118,37.627911,"OIL"
-87.78952,37.629214,"OIL"
-87.803902,37.628022,"OIL"
-87.803902,37.628022,"OIL"
-87.793077,37.630442,"OIL"
-87.797894,37.630409,"OIL"
-87.807157,37.630356,"OIL"
-87.794408,37.633074,"OIL"
-87.547504,37.617191,"OIL"
-87.454143,37.633265,"OIL"
-86.98111,37.910813,"OIL"
-88.014073,37.746746,"OIL"
-87.30794,37.630564,"OIL"
-87.306214,37.630015,"OIL"
-86.722884,37.655218,"OIL"
-87.045425,37.632098,"OIL"
-87.309589,37.631388,"OIL"
-87.325104,37.115876,"OIL"
-87.322496,37.1162,"OIL"
-87.300685,37.06631,"OIL"
-87.298457,37.06627,"OIL"
-87.550173,37.612273,"OIL"
-86.722438,37.65376,"OIL"
-87.655278,37.810543,"OIL"
-87.509609,37.425688,"OIL"
-87.567457,37.265338,"OIL"
-87.563833,37.262015,"OIL"
-87.229041,37.159843,"OIL"
-87.220094,37.160667,"OIL"
-87.225417,37.163646,"OIL"
-87.22301,37.164924,"OIL"
-87.224897,37.164924,"OIL"
-87.223868,37.163963,"OIL"
-87.230928,37.160118,"OIL"
-87.211004,37.168864,"OIL"
-87.207722,37.169139,"OIL"
-87.23007,37.163551,"OIL"
-87.230928,37.163963,"OIL"
-87.227157,37.161174,"OIL"
-87.519433,37.742036,"OIL"
-86.900852,37.11314,"OIL"
-86.897252,37.113964,"OIL"
-86.896566,37.112728,"OIL"
-86.897943,37.111998,"OIL"
-86.896571,37.113371,"OIL"
-83.801816,37.763097,"OIL"
-83.731434,37.666461,"OIL"
-83.73342,37.667079,"OIL"
-83.731606,37.665088,"OIL"
-83.732903,37.661808,"OIL"
-83.799225,37.763454,"OIL"
-83.804499,37.762836,"OIL"
-83.792221,37.765651,"OIL"
-83.790166,37.767079,"OIL"
-83.787487,37.767642,"OIL"
-83.788439,37.769633,"OIL"
-83.791552,37.770869,"OIL"
-83.788696,37.772022,"OIL"
-83.788958,37.77183,"OIL"
-83.801127,37.769015,"OIL"
-83.799311,37.769221,"OIL"
-83.796457,37.769633,"OIL"
-83.803721,37.761257,"OIL"
-83.801559,37.761051,"OIL"
-83.794032,37.770649,"OIL"
-83.793603,37.769221,"OIL"
-83.790772,37.769276,"OIL"
-83.792566,37.767436,"OIL"
-83.795075,37.766269,"OIL"
-83.798097,37.767628,"OIL"
-83.797841,37.767436,"OIL"
-83.795506,37.76826,"OIL"
-83.805018,37.764621,"OIL"
-83.802421,37.765088,"OIL"
-83.801127,37.766406,"OIL"
-83.803722,37.767985,"OIL"
-83.79862,37.761806,"OIL"
-83.796195,37.762273,"OIL"
-83.794556,37.764827,"OIL"
-83.796804,37.764003,"OIL"
-83.797496,37.765651,"OIL"
-83.800173,37.765431,"OIL"
-83.725822,37.658255,"OIL"
-83.725734,37.660694,"OIL"
-83.72651,37.670237,"OIL"
-83.727028,37.67264,"OIL"
-83.729706,37.670649,"OIL"
-83.728152,37.670596,"OIL"
-83.72746,37.668864,"OIL"
-83.729793,37.67245,"OIL"
-83.679359,37.681913,"OIL"
-83.679532,37.683075,"OIL"
-83.641592,37.770143,"OIL"
-86.851477,37.754331,"OIL"
-87.156721,37.547026,"OIL"
-87.25895,37.106401,"OIL"
-85.897407,37.006368,"OIL"
-85.44836,36.841024,"OIL"
-85.999114,37.241279,"OIL"
-86.44795,36.848819,"OIL"
-86.550171,37.045606,"OIL"
-86.546742,37.107773,"OIL"
-83.734803,37.71675,"OIL"
-83.725049,37.71627,"OIL"
-83.725729,37.718673,"OIL"
-83.726247,37.715637,"OIL"
-83.726854,37.715034,"OIL"
-83.727456,37.71907,"OIL"
-83.727717,37.717643,"OIL"
-83.727718,37.715995,"OIL"
-83.72953,37.719207,"OIL"
-83.729186,37.718055,"OIL"
-83.729186,37.716049,"OIL"
-83.730136,37.715294,"OIL"
-83.731174,37.720046,"OIL"
-83.731174,37.718398,"OIL"
-83.886273,37.741847,"OIL"
-83.890515,37.739595,"OIL"
-83.888693,37.740474,"OIL"
-83.891552,37.736025,"OIL"
-83.88852,37.736286,"OIL"
-83.885846,37.737398,"OIL"
-83.883506,37.740611,"OIL"
-83.882907,37.743629,"OIL"
-83.886964,37.744508,"OIL"
-83.889823,37.743629,"OIL"
-83.892141,37.743491,"OIL"
-83.740853,37.723616,"OIL"
-83.742828,37.724165,"OIL"
-83.742396,37.721968,"OIL"
-83.740248,37.720595,"OIL"
-83.741964,37.720801,"OIL"
-83.743085,37.719001,"OIL"
-83.744036,37.719825,"OIL"
-83.744123,37.717628,"OIL"
-83.738779,37.724165,"OIL"
-83.738088,37.72087,"OIL"
-83.739556,37.719825,"OIL"
-83.736272,37.720031,"OIL"
-83.733766,37.721831,"OIL"
-83.736704,37.718864,"OIL"
-83.734803,37.717491,"OIL"
-83.733161,37.716461,"OIL"
-83.732989,37.717849,"OIL"
-83.732988,37.718864,"OIL"
-83.731432,37.715637,"OIL"
-83.731261,37.713867,"OIL"
-86.948268,37.56342,"OIL"
-87.848121,37.721584,"OIL"
-87.845615,37.720005,"OIL"
-86.949569,37.562273,"OIL"
-86.584232,37.739238,"OIL"
-86.588175,37.736629,"OIL"
-83.733299,37.711037,"OIL"
-83.725308,37.709267,"OIL"
-83.728064,37.709885,"OIL"
-83.730137,37.710022,"OIL"
-83.7272,37.71064,"OIL"
-83.725988,37.711861,"OIL"
-83.729705,37.71167,"OIL"
-83.732642,37.712822,"OIL"
-83.72453,37.710846,"OIL"
-83.728581,37.713097,"OIL"
-83.724962,37.713592,"OIL"
-83.728841,37.705645,"OIL"
-83.738258,37.698436,"OIL"
-83.731433,37.704615,"OIL"
-83.736963,37.700633,"OIL"
-83.737395,37.701594,"OIL"
-83.737136,37.702609,"OIL"
-83.736704,37.703654,"OIL"
-83.735321,37.701457,"OIL"
-83.735633,37.70283,"OIL"
-83.735494,37.704806,"OIL"
-83.73437,37.703845,"OIL"
-83.734112,37.705439,"OIL"
-83.733248,37.704615,"OIL"
-83.732297,37.703791,"OIL"
-83.732037,37.70206,"OIL"
-83.733074,37.702403,"OIL"
-83.730395,37.70309,"OIL"
-83.731605,37.700275,"OIL"
-83.734716,37.698627,"OIL"
-83.736444,37.699863,"OIL"
-83.728236,37.700222,"OIL"
-83.727977,37.699973,"OIL"
-83.72746,37.698437,"OIL"
-83.728583,37.698231,"OIL"
-83.730482,37.696705,"OIL"
-83.733593,37.695812,"OIL"
-83.732902,37.697269,"OIL"
-83.731347,37.697819,"OIL"
-83.732902,37.69521,"OIL"
-83.736012,37.69926,"OIL"
-83.730223,37.698421,"OIL"
-83.731952,37.699054,"OIL"
-83.69663,37.7155,"OIL"
-83.690419,37.711655,"OIL"
-83.693001,37.713234,"OIL"
-83.694988,37.713097,"OIL"
-83.700346,37.714211,"OIL"
-83.697235,37.71241,"OIL"
-83.692483,37.710023,"OIL"
-83.689209,37.710435,"OIL"
-86.840831,37.506207,"OIL"
-87.161499,37.459197,"OIL"
-87.19919,37.49068,"OIL"
-87.516818,37.827233,"OIL"
-87.529782,37.744019,"OIL"
-87.647494,37.708011,"OIL"
-87.585439,37.87684,"OIL"
-87.587882,37.876592,"OIL"
-87.565603,37.44712,"OIL"
-87.226096,37.125506,"OIL"
-87.027809,37.559931,"OIL"
-85.175895,36.722682,"OIL"
-85.236747,36.767903,"OIL"
-86.507254,36.949712,"OIL"
-86.515564,36.942872,"OIL"
-87.216701,37.152225,"OIL"
-87.057231,37.107432,"OIL"
-85.483674,36.694507,"OIL"
-85.436283,36.720298,"OIL"
-85.426645,36.722839,"OIL"
-85.284593,36.913653,"OIL"
-85.283909,36.914752,"OIL"
-83.739306,37.662391,"OIL"
-83.738072,37.663627,"OIL"
-83.739072,37.663618,"OIL"
-83.739413,37.652079,"OIL"
-83.738236,37.654528,"OIL"
-83.737962,37.651574,"OIL"
-83.737424,37.659199,"OIL"
-83.736839,37.653425,"OIL"
-83.736893,37.666076,"OIL"
-83.736751,37.664947,"OIL"
-83.736556,37.662608,"OIL"
-83.736414,37.661482,"OIL"
-83.739554,37.653208,"OIL"
-83.739696,37.654386,"OIL"
-83.739752,37.655547,"OIL"
-83.739976,37.656591,"OIL"
-83.740117,37.65772,"OIL"
-83.738352,37.665884,"OIL"
-83.738129,37.66484,"OIL"
-83.740575,37.672541,"OIL"
-83.740717,37.67367,"OIL"
-83.741387,37.667922,"OIL"
-83.741443,37.669135,"OIL"
-83.738693,37.669352,"OIL"
-83.7392,37.672651,"OIL"
-83.740012,37.668029,"OIL"
-83.73987,37.666903,"OIL"
-83.739374,37.674806,"OIL"
-83.813758,37.148854,"OIL"
-83.724527,37.645244,"OIL"
-83.697324,37.645664,"OIL"
-83.015627,37.905218,"OIL"
-83.019959,37.901648,"OIL"
-83.023315,37.905582,"OIL"
-83.006481,37.990259,"OIL"
-83.0096,37.996655,"OIL"
-83.005024,37.993442,"OIL"
-83.011664,37.995749,"OIL"
-83.754731,37.638689,"OIL"
-83.752486,37.638936,"OIL"
-83.759712,37.636241,"OIL"
-83.759901,37.634901,"OIL"
-83.7613,37.640849,"OIL"
-83.610707,37.633722,"OIL"
-83.614851,37.638115,"OIL"
-83.612503,37.636193,"OIL"
-83.591023,37.742368,"OIL"
-83.568706,37.730862,"OIL"
-83.613849,37.635726,"OIL"
-83.61608,37.638826,"OIL"
-86.302207,36.729461,"OIL"
-85.161791,36.687106,"OIL"
-85.158116,36.690071,"OIL"
-85.216114,36.672634,"OIL"
-83.737318,37.669459,"OIL"
-83.734606,37.647709,"OIL"
-83.737085,37.655682,"OIL"
-83.736862,37.654638,"OIL"
-83.736601,37.651766,"OIL"
-83.736185,37.660435,"OIL"
-83.735851,37.656918,"OIL"
-83.735625,37.655874,"OIL"
-83.735751,37.65206,"OIL"
-83.736553,37.658478,"OIL"
-83.735116,37.651008,"OIL"
-83.735983,37.654633,"OIL"
-83.735465,37.653532,"OIL"
-83.734747,37.634665,"OIL"
-83.857223,37.683965,"OIL"
-82.812154,38.031823,"OIL"
-83.597062,37.226558,"OIL"
-87.672274,37.470668,"OIL"
-86.771176,37.590717,"OIL"
-87.212857,37.172407,"OIL"
-87.271532,37.098175,"OIL"
-87.262073,37.090694,"OIL"
